Player_id,Name,Age,Birth_place,Birthdate,Height,Weight,Position
414,Samuel Dalembert,34.0,ht,"May 10, 1981",207.5,114.75,C
415,Sean Kilpatrick,25.0,us,"January 6, 1990",190.0,94.5,SG
416,Sebastian Telfair,,,,,,
417,Serge Ibaka,26.0,cg,"September 18, 1989",205.0,105.75,PF
418,Sergey Karasev,22.0,ru,"October 26, 1993",197.5,93.6,SG
419,Seth Curry,25.0,us,"August 23, 1990",185.0,83.25,PG
420,Shabazz Muhammad,23.0,us,"November 13, 1992",195.0,100.35,SG
421,Shabazz Napier,,,,,,
422,Shane Larkin,23.0,us,"October 2, 1992",177.5,78.75,PG
423,Shannon Brown,30.0,us,"November 29, 1985",190.0,92.25,SG
424,Shaun Livingston,30.0,us,"September 11, 1985",197.5,86.4,PG
425,Shavlik Randolph,32.0,us,"November 24, 1983",205.0,108.0,PF
426,Shawn Marion,37.0,us,"May 7, 1978",197.5,99.0,SF
427,Shawne Williams,24.0,us,"March 27, 1991",207.5,112.5,PF
428,Shayne Whittington,,,,,,
429,Shelvin Mack,25.0,us,"April 22, 1990",187.5,91.35,PG
430,Sim Bhullar,23.0,ca,"December 2, 1992",222.5,162.0,C
431,Solomon Hill,24.0,us,"March 18, 1991",197.5,101.25,SF
432,Spencer Dinwiddie,22.0,us,"April 6, 1993",195.0,90.0,PG
433,Spencer Hawes,27.0,us,"April 28, 1988",212.5,110.25,PF
434,Stephen Curry,27.0,us,"March 14, 1988",187.5,85.5,PG
435,Steve Blake,35.0,us,"February 26, 1980",187.5,77.4,PG
436,Steve Novak,32.0,us,"June 13, 1983",205.0,101.25,PF
437,Steven Adams,22.0,nz,"July 20, 1993",210.0,114.75,C
438,Taj Gibson,30.0,us,"June 24, 1985",202.5,101.25,PF
439,Tarik Black,24.0,us,"November 22, 1991",202.5,112.5,C
440,Tayshaun Prince,35.0,us,"February 28, 1980",202.5,95.4,SF
441,Terrence Jones,23.0,us,"January 9, 1992",202.5,113.4,PF
442,Terrence Ross,24.0,us,"February 5, 1991",197.5,92.7,SF
443,Thabo Sefolosha,31.0,ch,"May 2, 1984",197.5,99.0,SF
444,Thaddeus Young,,,,,,
445,Thomas Robinson,,,,,,
446,Tiago Splitter,30.0,br,"January 1, 1985",207.5,110.25,C
447,Tim Duncan,39.0,vi,"April 25, 1976",207.5,112.5,C
448,Tim Frazier,25.0,us,"November 1, 1990",182.5,76.5,PG
449,Tim Hardaway Jr.,23.0,us,"March 16, 1992",195.0,92.25,SG
450,Timofey Mozgov,29.0,ru,"July 16, 1986",212.5,123.75,C
451,TJ Warren,,,,,,
452,Tobias Harris,23.0,us,"July 15, 1992",202.5,105.75,SF
453,Toney Douglas,29.0,us,"March 16, 1986",185.0,87.75,SG
454,Tony Allen,33.0,us,"January 11, 1982",190.0,95.85,SG
455,Tony Parker,33.0,be,"May 17, 1982",185.0,83.25,PG
456,Tony Snell,24.0,us,"November 10, 1991",197.5,90.0,SF
457,Tony Wroten,,,,,,
458,Toure' Murry,26.0,us,"November 8, 1989",192.5,87.75,SG
459,Travis Wear,,,,,,
460,Trevor Ariza,30.0,us,"June 30, 1985",200.0,96.75,SF
461,Trevor Booker,28.0,us,"November 25, 1987",200.0,102.6,PF
462,Trey Burke,23.0,us,"November 12, 1992",182.5,85.95,PG
463,Tristan Thompson,,,,,,
464,Troy Daniels,24.0,us,"July 15, 1991",190.0,92.25,SG
465,Ty Lawson,28.0,us,"November 3, 1987",177.5,87.75,PG
466,Tyler Ennis,21.0,ca,"August 24, 1994",187.5,87.3,PG
467,Tyler Hansbrough,30.0,us,"November 3, 1985",202.5,112.5,PF
468,Tyler Johnson,23.0,us,"May 7, 1992",190.0,83.7,SG
469,Tyler Zeller,,,,,,
470,Tyreke Evans,26.0,us,"September 19, 1989",195.0,99.0,SG
471,Tyrus Thomas,,,,,,
472,Tyson Chandler,33.0,us,"October 2, 1982",212.5,108.0,C
473,Udonis Haslem,35.0,us,"June 9, 1980",200.0,105.75,PF
474,Vander Blue,23.0,us,"July 17, 1992",190.0,90.0,SG
475,Victor Claver,27.0,es,"August 30, 1988",202.5,100.8,SF
476,Victor Oladipo,23.0,us,"May 4, 1992",190.0,94.5,SG
477,Vince Carter,38.0,us,"January 26, 1977",195.0,99.0,SG
478,Wayne Ellington,28.0,us,"October 29, 1987",190.0,90.0,SG
479,Wesley Johnson,28.0,us,"July 11, 1987",197.5,96.75,SF
480,Wesley Matthews,29.0,us,"October 14, 1986",192.5,99.0,SG
481,Will Barton,24.0,us,"January 6, 1991",195.0,78.75,SG
482,Will Bynum,32.0,us,"January 4, 1983",180.0,83.25,SG
483,Will Cherry,24.0,us,"February 8, 1991",180.0,83.25,PG
484,Willie Green,34.0,us,"July 28, 1981",190.0,90.0,SG
485,Wilson Chandler,28.0,us,"May 10, 1987",200.0,101.25,SF
486,Xavier Henry,24.0,be,"March 15, 1991",195.0,99.0,SF
487,Zach LaVine,20.0,us,"March 10, 1995",192.5,85.05,PG
488,Zach Randolph,34.0,us,"July 16, 1981",202.5,117.0,PF
489,Zaza Pachulia,31.0,ge,"February 10, 1984",207.5,121.5,C
490,Zoran Dragic,26.0,si,"June 22, 1989",192.5,90.0,SG
